id,is_correct,errors,n_errors,pred,gold
559,False,hallucinated_table|hallucinated_column|extra_join|missing_where|extra_set_operation|extra_subquery,6,SELECT T1.first_name FROM students AS T1 JOIN addresses AS T2 ON T1.permanent_address_id = T2.address_id EXCEPT SELECT T1.first_name FROM students AS T1 JOIN addresses AS T2 ON T1.current_address_id = T2.address_id,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
560,False,hallucinated_table|hallucinated_column|extra_join|missing_where|extra_set_operation|extra_subquery,6,SELECT T1.first_name FROM students AS T1 JOIN addresses AS T2 ON T1.permanent_address_id = T2.address_id EXCEPT SELECT T1.first_name FROM students AS T1 JOIN addresses AS T2 ON T1.current_address_id = T2.address_id,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
561,False,hallucinated_column|wrong_select_column,2,"SELECT T1.address_id , T1.line_1 , T1.line_2 , T1.line_3 FROM addresses AS T1 JOIN students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.address_id , T1.line_1 , T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
562,True,,0,"SELECT T1.address_id , T1.line_1 , T1.line_2 FROM addresses AS T1 JOIN students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.address_id , T1.line_1 , T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
563,True,,0,SELECT avg(transcript_date) FROM TRANSCRIPTS,SELECT avg(transcript_date) FROM Transcripts
564,True,,0,SELECT avg(transcript_date) FROM TRANSCRIPTS,SELECT avg(transcript_date) FROM Transcripts
565,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT T1.transcript_date , T1.other_details FROM TRANSCRIPTS AS T1 JOIN TRANSCRIPT_CONTENTS AS T2 ON T1.transcript_id = T2.transcript_id ORDER BY T1.transcript_date LIMIT 1","SELECT transcript_date , other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
566,False,hallucinated_table|hallucinated_column|extra_join|extra_aggregation|missing_order_by|missing_limit,6,"SELECT min(T1.transcript_date) , T1.other_details FROM TRANSCRIPTS AS T1 JOIN TRANSCRIPT_CONTENTS AS T2 ON T1.transcript_id = T2.transcript_id","SELECT transcript_date , other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
567,True,,0,SELECT count(*) FROM TRANSCRIPTS,SELECT count(*) FROM Transcripts
568,True,,0,SELECT count(*) FROM TRANSCRIPTS,SELECT count(*) FROM Transcripts
569,False,extra_aggregation|missing_order_by|missing_limit,3,SELECT max(transcript_date) FROM TRANSCRIPTS,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
570,False,extra_aggregation|missing_order_by|missing_limit,3,SELECT max(transcript_date) FROM TRANSCRIPTS,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
571,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|missing_limit|wrong_group_by_column,7,"SELECT count(*) , T1.course_id FROM Student_Enrolment_Courses AS T1 JOIN Transcript_Contents AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.course_id ORDER BY count(*) DESC","SELECT count(*) , student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
572,False,missing_table|hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|wrong_group_by_column,7,"SELECT T1.course_id , count(*) FROM courses AS T1 JOIN student_enrolment_courses AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id ORDER BY count(*) DESC LIMIT 1","SELECT count(*) , student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
573,False,missing_table|hallucinated_table|wrong_select_column|missing_select_column|wrong_aggregation|wrong_group_by_column,6,"SELECT T1.transcript_date , count(*) FROM TRANSCRIPTS AS T1 JOIN STUDENT_ENROLMENT_COURSES AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_date ORDER BY count(*) ASC LIMIT 1","SELECT T2.transcript_date , T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
574,True,,0,"SELECT T1.transcript_date , T1.transcript_id FROM TRANSCRIPTS AS T1 JOIN TRANSCRIPT_CONTENTS AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) LIMIT 1","SELECT T2.transcript_date , T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
575,False,missing_table|hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|missing_distinct|wrong_set_op_branch,7,SELECT T1.semester_name FROM semesters AS T1 JOIN student_enrolment AS T2 ON T1.semester_id = T2.semester_id WHERE T2.degree_program_id = 1 INTERSECT SELECT T1.semester_name FROM semesters AS T1 JOIN student_enrolment AS T2 ON T1.semester_id = T2.semester_id WHERE T2.degree_program_id = 2,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE degree_summary_name = 'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE degree_summary_name = 'Bachelor'
576,False,hallucinated_table|hallucinated_column|wrong_join_count|missing_distinct|wrong_set_op_branch,5,SELECT T1.semester_id FROM semesters AS T1 JOIN student_enrolment AS T2 ON T1.semester_id = T2.semester_id JOIN degree_programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Masters' INTERSECT SELECT T1.semester_id FROM semesters AS T1 JOIN student_enrolment AS T2 ON T1.semester_id = T2.semester_id JOIN degree_programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Bachelors',SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE degree_summary_name = 'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE degree_summary_name = 'Bachelor'
577,True,,0,SELECT count(DISTINCT current_address_id) FROM Students,SELECT count(DISTINCT current_address_id) FROM Students
578,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|missing_aggregation|extra_where|extra_distinct,8,"SELECT DISTINCT T1.city , T1.zip_postcode FROM TRANSCRIPTS AS T1 JOIN STUDENTS AS T2 ON T1.transcript_date = T2.date_first_registered WHERE T2.student_id IS NOT NULL",SELECT count(DISTINCT current_address_id) FROM Students
579,False,wrong_select_column|missing_select_column|wrong_order_by_column,3,SELECT * FROM students ORDER BY last_name DESC,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
580,False,wrong_select_column|missing_select_column|wrong_order_by_column,3,SELECT * FROM STUDENTS ORDER BY last_name DESC,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
581,False,wrong_select_column|missing_select_column,2,"SELECT section_name FROM sections WHERE section_name = ""h""",SELECT section_description FROM Sections WHERE section_name = 'h'
582,True,,0,"SELECT section_description FROM sections WHERE section_name = ""h""",SELECT section_description FROM Sections WHERE section_name = 'h'
583,True,,0,"SELECT T1.first_name FROM STUDENTS AS T1 JOIN ADDRESSES AS T2 ON T1.permanent_address_id = T2.address_id WHERE T2.country = ""Haiti"" OR T1.cell_mobile_number = ""09700166582""",select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id = t2.address_id where t2.country = 'haiti' or t1.cell_mobile_number = '09700166582'
584,False,hallucinated_column|missing_column,2,"SELECT T1.first_name FROM students AS T1 JOIN addresses AS T2 ON T1.permanent_address_id = T2.address_id WHERE T2.city = ""Haiti"" OR T1.cell_mobile_number = ""09700166582""",select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id = t2.address_id where t2.country = 'haiti' or t1.cell_mobile_number = '09700166582'
585,True,,0,SELECT Title FROM Cartoon ORDER BY Title,SELECT Title FROM Cartoon ORDER BY title
586,True,,0,SELECT title FROM cartoon ORDER BY title,SELECT Title FROM Cartoon ORDER BY title
587,True,,0,"SELECT title FROM cartoon WHERE directed_by = ""Ben Jones""","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"""
588,True,,0,"SELECT title FROM cartoon WHERE directed_by = ""Ben Jones""","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"""
589,True,,0,"SELECT COUNT(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr""","SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"""
590,True,,0,"SELECT COUNT(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr""","SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"""
591,True,,0,"SELECT title , directed_by FROM Cartoon ORDER BY original_air_date","SELECT title , Directed_by FROM Cartoon ORDER BY Original_air_date"
592,True,,0,"SELECT title , directed_by FROM cartoon ORDER BY original_air_date","SELECT title , Directed_by FROM Cartoon ORDER BY Original_air_date"
593,True,,0,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti""","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"""
594,True,,0,"SELECT title FROM cartoon WHERE directed_by = ""Ben Jones"" OR directed_by = ""Brandon Vietti""","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"""
595,True,,0,"SELECT Country , COUNT(*) FROM TV_channel GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1","SELECT Country , count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1"
596,True,,0,"SELECT Country , COUNT(*) FROM TV_channel GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1","SELECT Country , count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1"
597,True,,0,"SELECT count(DISTINCT series_name) , count(DISTINCT content) FROM TV_channel","SELECT count(DISTINCT series_name) , count(DISTINCT content) FROM TV_Channel"
598,False,wrong_select_column|missing_select_column|wrong_aggregation,3,"SELECT count(DISTINCT series_name , content) FROM TV_channel","SELECT count(DISTINCT series_name) , count(DISTINCT content) FROM TV_Channel"
599,True,,0,"SELECT Content FROM TV_channel WHERE series_name = ""Sky Radio""","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"""
600,True,,0,"SELECT Content FROM TV_channel WHERE series_name = ""Sky Radio""","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"""
601,True,,0,"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio""","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"""
602,False,hallucinated_table|hallucinated_column|extra_join|extra_distinct,4,"SELECT DISTINCT T2.Package_Option FROM TV_channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio""","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"""
603,True,,0,"SELECT count(*) FROM TV_channel WHERE Language = ""English""","SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"""
604,True,,0,"SELECT count(*) FROM TV_channel WHERE Language = ""English""","SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"""
605,True,,0,"SELECT Language , COUNT(*) FROM TV_channel GROUP BY Language ORDER BY COUNT(*) LIMIT 1","SELECT LANGUAGE , count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1"
606,True,,0,"SELECT Language , COUNT(*) FROM TV_channel GROUP BY Language ORDER BY COUNT(*) LIMIT 1","SELECT LANGUAGE , count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1"
607,True,,0,"SELECT Language , COUNT(*) FROM TV_channel GROUP BY Language","SELECT LANGUAGE , count(*) FROM TV_Channel GROUP BY LANGUAGE"
608,True,,0,"SELECT count(*) , Language FROM TV_channel GROUP BY Language","SELECT LANGUAGE , count(*) FROM TV_Channel GROUP BY LANGUAGE"
609,True,,0,"SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.title = ""The Rise of the Blue Beetle!""","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"""
610,True,,0,"SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.title = ""The Rise of the Blue Beetle""","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"""
611,True,,0,"SELECT T2.Title FROM TV_channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio""","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"""
612,True,,0,"SELECT T2.Title FROM TV_channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio""","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"""
613,True,,0,SELECT Episode FROM TV_series ORDER BY Rating,SELECT Episode FROM TV_series ORDER BY rating
614,True,,0,SELECT Episode FROM TV_series ORDER BY Rating,SELECT Episode FROM TV_series ORDER BY rating
615,True,,0,"SELECT Episode , Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode , Rating FROM TV_series ORDER BY Rating DESC LIMIT 3"
616,True,,0,"SELECT Episode , Rating FROM TV_series ORDER BY Rating DESC LIMIT 3","SELECT Episode , Rating FROM TV_series ORDER BY Rating DESC LIMIT 3"
617,True,,0,"SELECT min(Share) , max(Share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series"
618,True,,0,"SELECT max(Share) , min(Share) FROM TV_series","SELECT max(SHARE) , min(SHARE) FROM TV_series"
619,True,,0,"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime""","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"""
620,True,,0,"SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime""","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"""
621,True,,0,"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime""","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"""
622,True,,0,"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime""","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"""
623,True,,0,"SELECT T2.series_name FROM TV_series AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.Episode = ""A Love of a Lifetime""","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"""
624,True,,0,"SELECT T2.series_name FROM TV_series AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.episode = ""A Love of a Lifetime""","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"""
625,True,,0,"SELECT T2.Episode FROM TV_channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio""","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"""
626,False,missing_table|missing_column|missing_join,3,"SELECT Episode FROM TV_series WHERE Channel = ""Sky Radio""","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"""
627,False,hallucinated_table|hallucinated_column|extra_join|extra_where,4,"SELECT COUNT(*) , T2.directed_by FROM cartoon AS T1 JOIN director AS T2 ON T1.directed_by = T2.directed_by WHERE T2.directed_by IN ('David S. Goyer', 'John Rambo') GROUP BY T2.directed_by","SELECT count(*) , Directed_by FROM cartoon GROUP BY Directed_by"
628,True,,0,"SELECT COUNT(*) , directed_by FROM Cartoon GROUP BY directed_by","SELECT count(*) , Directed_by FROM cartoon GROUP BY Directed_by"
629,True,,0,"SELECT Production_code , CHANNEL FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1","select production_code , channel from cartoon order by original_air_date desc limit 1"
630,True,,0,"SELECT production_code , channel FROM Cartoon ORDER BY original_air_date DESC LIMIT 1","select production_code , channel from cartoon order by original_air_date desc limit 1"
631,False,hallucinated_column|extra_join,2,"SELECT T2.Package_Option , T1.series_name FROM TV_channel AS T1 JOIN TV_Channel AS T2 ON T1.id = T2.id WHERE T1.Hight_definition_TV = 'Yes'","SELECT package_option , series_name FROM TV_Channel WHERE hight_definition_TV = ""yes"""
632,False,hallucinated_table|hallucinated_column|extra_join|extra_distinct,4,"SELECT DISTINCT T2.Package_Option , T1.series_name FROM TV_channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.Hight_definition_TV = 'Yes'","SELECT package_option , series_name FROM TV_Channel WHERE hight_definition_TV = ""yes"""
633,False,extra_distinct,1,"SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = ""Todd Casey""",SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by = 'Todd Casey'
634,False,extra_distinct,1,"SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = ""Todd Casey""",SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by = 'Todd Casey'
635,False,missing_table|missing_column|missing_join|wrong_where_operator|missing_set_operation|wrong_set_op_branch,6,"SELECT country FROM TV_channel WHERE id NOT IN ( SELECT channel FROM cartoon WHERE directed_by = ""Todd Casey"" )",SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by = 'Todd Casey'
636,False,missing_table|missing_column|missing_join|wrong_where_operator|missing_set_operation|wrong_set_op_branch,6,"SELECT country FROM TV_channel WHERE id NOT IN ( SELECT channel FROM cartoon WHERE directed_by = ""Todd Casey"" )",SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by = 'Todd Casey'
637,False,wrong_join_count|missing_set_operation|wrong_set_op_branch|missing_subquery,4,"SELECT T2.series_name , T2.Country FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.Channel = T2.id WHERE T1.directed_by = ""Ben Jones"" AND T1.directed_by = ""Michael Chang""","SELECT T1.series_name , T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by = 'Michael Chang' INTERSECT SELECT T1.series_name , T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by = 'Ben Jones'"
638,False,wrong_set_op_branch,1,"SELECT T2.series_name , T2.Country FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.directed_by = ""Ben Jones"" INTERSECT SELECT T2.series_name , T2.Country FROM Cartoon AS T1 JOIN TV_channel AS T2 ON T1.channel = T2.id WHERE T1.directed_by = ""Michael Chang""","SELECT T1.series_name , T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by = 'Michael Chang' INTERSECT SELECT T1.series_name , T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by = 'Ben Jones'"
639,True,,0,"SELECT Pixel_aspect_ratio_PAR , Country FROM TV_channel WHERE Language != ""English""","SELECT Pixel_aspect_ratio_PAR , country FROM tv_channel WHERE LANGUAGE != 'English'"
640,True,,0,"SELECT Pixel_aspect_ratio_PAR , Country FROM TV_channel WHERE Language != ""English""","SELECT Pixel_aspect_ratio_PAR , country FROM tv_channel WHERE LANGUAGE != 'English'"
641,True,,0,SELECT id FROM TV_channel GROUP BY country HAVING count(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*) > 2
642,False,wrong_group_by_column,1,SELECT id FROM TV_channel GROUP BY id HAVING count(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*) > 2
643,False,wrong_where_operator|missing_set_operation|wrong_set_op_branch,3,"SELECT id FROM TV_channel WHERE id NOT IN (SELECT channel FROM Cartoon WHERE directed_by = ""Ben Jones"")",SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by = 'Ben Jones'
644,False,wrong_where_operator|missing_set_operation|wrong_set_op_branch,3,"SELECT id FROM TV_channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by = ""Ben Jones"")",SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by = 'Ben Jones'
645,False,hallucinated_table|hallucinated_column|extra_join|extra_distinct|wrong_where_operator|missing_subquery,6,"SELECT DISTINCT T2.Package_Option FROM TV_channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.Country != ""United States"" AND T1.Language != ""English"" AND T1.Content != ""Animation"" AND T1.Pay_per_view_PPV != ""Yes"" AND T1.Hight_definition_TV != ""Yes"" AND T1.Pixel_aspect_ratio_PAR != ""1.78"" AND T1.Country != ""Canada"" AND T1.Country != ""Australia"" AND T1.Country != ""New Zealand"" AND T1.Country != ""South Africa"" AND T1.Country",SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by = 'Ben Jones')
646,False,hallucinated_table|hallucinated_column|extra_join|extra_distinct|wrong_where_operator|missing_subquery,6,"SELECT DISTINCT T2.Package_Option FROM TV_channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.Country != ""United States"" AND T1.Language != ""English"" AND T1.Content != ""Cartoon"" AND T1.Country != ""Canada"" AND T1.Language != ""French"" AND T1.Content != ""Documentary"" AND T1.Country != ""Australia"" AND T1.Language != ""German"" AND T1.Content != ""Animation"" AND T1.Country != ""Brazil"" AND T1.Language != ""Italian"" AND T1.Content != ""Drama"" AND",SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by = 'Ben Jones')
647,True,,0,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player
648,True,,0,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player
649,True,,0,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC
650,True,,0,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC
651,True,,0,"SELECT Final_Table_Made , Best_Finish FROM poker_player","SELECT Final_Table_Made , Best_Finish FROM poker_player"
652,True,,0,"SELECT Final_Table_Made , Best_Finish FROM poker_player","SELECT Final_Table_Made , Best_Finish FROM poker_player"
653,True,,0,SELECT avg(Earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player
654,True,,0,SELECT avg(Earnings) FROM poker_player,SELECT avg(Earnings) FROM poker_player
655,True,,0,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
656,True,,0,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
657,True,,0,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings < 200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings < 200000
658,True,,0,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings < 200000,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings < 200000
659,False,missing_table|missing_column|missing_join,3,SELECT name FROM people,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID
660,False,missing_table|missing_column|missing_join,3,SELECT name FROM people,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID
661,True,,0,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000
662,True,,0,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Earnings > 300000
663,True,,0,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Final_Table_Made ASC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Final_Table_Made
664,True,,0,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Final_Table_Made ASC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Final_Table_Made
665,True,,0,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings LIMIT 1,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
666,True,,0,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings LIMIT 1,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
667,True,,0,SELECT T1.Money_Rank FROM poker_player AS T1 JOIN people AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Height DESC LIMIT 1,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T1.Height DESC LIMIT 1
668,True,,0,SELECT T1.Money_Rank FROM poker_player AS T1 JOIN people AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Height DESC LIMIT 1,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T1.Height DESC LIMIT 1
669,False,missing_table|missing_column|missing_join,3,SELECT avg(Earnings) FROM poker_player WHERE Height > 200,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T1.Height > 200
